"BehaviorSpace results (NetLogo 5.1.0)"
"Simulator.nlogo"
"smaller-netowork-1"
"06/10/2015 14:39:00:137 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","the-random-seed","random-seed?","[step]","[breed] of user","[turns] of user","[turn-payoff] of user","[score] of user"
"55","50","false","37","{breed random-profiles}","12","-3","-10"
"55","50","false","38","{breed attack-profiles}","6","9","48"
"55","50","false","39","{breed attack-profiles}","13","2","44"
"55","50","false","40","{breed random-profiles}","10","1","-2"
"55","50","false","41","{breed random-profiles}","11","-3","-5"
"55","50","false","42","{breed random-profiles}","13","-3","-13"
"55","50","false","43","{breed attack-profiles}","14","7","51"
"55","50","false","44","{breed attack-profiles}","7","7","55"
"55","50","false","45","{breed random-profiles}","14","-2","-15"
"55","50","false","46","{breed attack-profiles}","15","2","53"
"55","50","false","47","{breed random-profiles}","12","-5","-10"
"55","50","false","48","{breed random-profiles}","13","-3","-13"
"55","50","false","49","{breed random-profiles}","15","0","-15"
"55","50","false","50","{breed attack-profiles}","8","9","64"
"56","50","false","0","{breed random-profiles}","1","-1","-1"
"56","50","false","1","{breed random-profiles}","1","-1","-1"
"56","50","false","2","{breed random-profiles}","2","-1","-2"
"56","50","false","3","{breed random-profiles}","3","-3","-5"
"56","50","false","4","{breed attack-profiles}","1","8","8"
"56","50","false","5","{breed random-profiles}","4","1","-4"
"56","50","false","6","{breed random-profiles}","5","3","-1"
"56","50","false","7","{breed random-profiles}","6","3","2"
"56","50","false","8","{breed attack-profiles}","1","12","12"
"56","50","false","9","{breed attack-profiles}","2","0","12"
"56","50","false","10","{breed random-profiles}","7","-3","-1"
"56","50","false","11","{breed attack-profiles}","2","6","14"
"56","50","false","12","{breed random-profiles}","8","1","0"
"56","50","false","13","{breed random-profiles}","9","-1","-1"
"56","50","false","14","{breed attack-profiles}","3","3","17"
"56","50","false","15","{breed random-profiles}","10","-3","-4"
"56","50","false","16","{breed attack-profiles}","4","2","19"
"56","50","false","17","{breed random-profiles}","11","-1","-5"
"56","50","false","18","{breed random-profiles}","2","3","2"
"56","50","false","19","{breed attack-profiles}","3","15","27"
"56","50","false","20","{breed attack-profiles}","4","0","27"
"56","50","false","21","{breed attack-profiles}","5","0","27"
"56","50","false","22","{breed attack-profiles}","5","2","21"
"56","50","false","23","{breed attack-profiles}","6","0","27"
"56","50","false","24","{breed random-profiles}","3","-1","1"
"56","50","false","25","{breed attack-profiles}","6","3","24"
"56","50","false","26","{breed random-profiles}","12","-2","-7"
"56","50","false","27","{breed attack-profiles}","7","2","26"
"56","50","false","28","{breed random-profiles}","4","-1","0"
"56","50","false","29","{breed random-profiles}","13","0","-7"
"56","50","false","30","{breed attack-profiles}","8","3","29"
"56","50","false","31","{breed attack-profiles}","7","6","33"
"56","50","false","32","{breed attack-profiles}","9","0","29"
"56","50","false","33","{breed random-profiles}","5","1","1"
"56","50","false","34","{breed random-profiles}","6","1","2"
"56","50","false","35","{breed random-profiles}","14","-1","-8"
"56","50","false","36","{breed attack-profiles}","10","3","32"
"56","50","false","37","{breed random-profiles}","7","-1","1"
"56","50","false","38","{breed random-profiles}","8","-3","-2"
"56","50","false","39","{breed attack-profiles}","11","5","37"
"56","50","false","40","{breed attack-profiles}","8","10","43"
"56","50","false","41","{breed random-profiles}","9","-3","-5"
"56","50","false","42","{breed random-profiles}","15","-3","-11"
"56","50","false","43","{breed attack-profiles}","9","5","48"
"56","50","false","44","{breed random-profiles}","10","-1","-6"
"56","50","false","45","{breed attack-profiles}","12","8","45"
"56","50","false","46","{breed random-profiles}","11","-1","-7"
"56","50","false","47","{breed random-profiles}","12","-5","-12"
"56","50","false","48","{breed attack-profiles}","10","9","57"
"56","50","false","49","{breed attack-profiles}","11","0","57"
"56","50","false","50","{breed attack-profiles}","12","0","57"
"57","50","false","0","{breed attack-profiles}","1","0","0"
"57","50","false","1","{breed attack-profiles}","2","0","0"
"57","50","false","2","{breed attack-profiles}","1","0","0"
"57","50","false","3","{breed attack-profiles}","3","0","0"
"57","50","false","4","{breed random-profiles}","1","-3","-3"
"57","50","false","5","{breed attack-profiles}","4","2","2"
"57","50","false","6","{breed random-profiles}","1","1","1"
"57","50","false","7","{breed attack-profiles}","5","2","4"
"57","50","false","8","{breed random-profiles}","2","1","-2"
"57","50","false","9","{breed attack-profiles}","2","6","6"
"57","50","false","10","{breed attack-profiles}","3","0","6"
"57","50","false","11","{breed attack-profiles}","4","0","6"
"57","50","false","12","{breed attack-profiles}","6","2","6"
"57","50","false","13","{breed random-profiles}","2","-1","0"
"57","50","false","14","{breed random-profiles}","3","3","3"
"57","50","false","15","{breed random-profiles}","4","-3","0"
"57","50","false","16","{breed random-profiles}","5","3","3"
"57","50","false","17","{breed attack-profiles}","5","7","13"
"57","50","false","18","{breed random-profiles}","6","-3","0"
"57","50","false","19","{breed attack-profiles}","6","2","15"
"57","50","false","20","{breed random-profiles}","3","-1","-3"
"57","50","false","21","{breed random-profiles}","7","-3","-3"
"57","50","false","22","{breed attack-profiles}","7","5","20"
"57","50","false","23","{breed random-profiles}","8","-1","-4"
"57","50","false","24","{breed attack-profiles}","8","3","23"
"57","50","false","25","{breed attack-profiles}","7","21","27"
"57","50","false","26","{breed attack-profiles}","9","0","23"
"57","50","false","27","{breed random-profiles}","9","-1","-5"
"57","50","false","28","{breed random-profiles}","4","1","-2"
"57","50","false","29","{breed random-profiles}","5","1","-1"
"57","50","false","30","{breed attack-profiles}","10","5","28"
"57","50","false","31","{breed attack-profiles}","8","5","32"
"57","50","false","32","{breed attack-profiles}","11","0","28"
"57","50","false","33","{breed random-profiles}","10","-3","-8"
"57","50","false","34","{breed random-profiles}","6","-1","-2"
"57","50","false","35","{breed random-profiles}","11","1","-7"
"57","50","false","36","{breed random-profiles}","7","-1","-3"
"57","50","false","37","{breed attack-profiles}","9","10","42"
"57","50","false","38","{breed random-profiles}","12","-2","-9"
"57","50","false","39","{breed attack-profiles}","10","3","45"
"57","50","false","40","{breed attack-profiles}","12","13","41"
"57","50","false","41","{breed attack-profiles}","11","0","45"
"57","50","false","42","{breed attack-profiles}","12","0","45"
"57","50","false","43","{breed random-profiles}","8","-1","-4"
"57","50","false","44","{breed random-profiles}","13","-1","-10"
"57","50","false","45","{breed random-profiles}","9","1","-3"
"57","50","false","46","{breed attack-profiles}","13","4","45"
"57","50","false","47","{breed random-profiles}","14","-1","-11"
"57","50","false","48","{breed random-profiles}","15","0","-11"
"57","50","false","49","{breed random-profiles}","10","1","-2"
"57","50","false","50","{breed attack-profiles}","14","3","48"
"58","50","false","0","{breed attack-profiles}","1","0","0"
"58","50","false","1","{breed attack-profiles}","1","0","0"
"58","50","false","2","{breed random-profiles}","1","-5","-5"
"58","50","false","3","{breed random-profiles}","1","-5","-5"
"58","50","false","4","{breed attack-profiles}","2","8","8"
"58","50","false","5","{breed attack-profiles}","2","8","8"
"58","50","false","6","{breed random-profiles}","2","1","-4"
"58","50","false","7","{breed attack-profiles}","3","2","10"
"58","50","false","8","{breed attack-profiles}","4","0","10"
"58","50","false","9","{breed attack-profiles}","3","2","10"
"58","50","false","10","{breed attack-profiles}","4","0","10"
"58","50","false","11","{breed attack-profiles}","5","0","10"
"58","50","false","12","{breed random-profiles}","2","1","-4"
"58","50","false","13","{breed random-profiles}","3","-1","-5"
"58","50","false","14","{breed attack-profiles}","6","3","13"
"58","50","false","15","{breed random-profiles}","4","-1","-6"
"58","50","false","16","{breed attack-profiles}","7","3","16"
"58","50","false","17","{breed random-profiles}","3","-3","-7"
"58","50","false","18","{breed attack-profiles}","8","2","18"
"58","50","false","19","{breed attack-profiles}","5","10","20"
"58","50","false","20","{breed random-profiles}","4","-1","-8"
"58","50","false","21","{breed attack-profiles}","6","3","23"
"58","50","false","22","{breed random-profiles}","5","-5","-11"
"58","50","false","23","{breed attack-profiles}","9","6","24"
"58","50","false","24","{breed attack-profiles}","7","3","26"
"58","50","false","25","{breed attack-profiles}","8","0","26"
"58","50","false","26","{breed attack-profiles}","10","0","24"
"58","50","false","27","{breed attack-profiles}","9","0","26"
"58","50","false","28","{breed random-profiles}","5","-1","-9"
"58","50","false","29","{breed attack-profiles}","11","3","27"
"58","50","false","30","{breed random-profiles}","6","1","-10"
"58","50","false","31","{breed random-profiles}","7","1","-9"
"58","50","false","32","{breed attack-profiles}","10","5","31"
"58","50","false","33","{breed attack-profiles}","12","2","29"
"58","50","false","34","{breed random-profiles}","8","-1","-10"
"58","50","false","35","{breed attack-profiles}","13","3","32"
"58","50","false","36","{breed attack-profiles}","11","3","34"
"58","50","false","37","{breed attack-profiles}","14","0","32"
"58","50","false","38","{breed attack-profiles}","12","0","34"
"58","50","false","39","{breed attack-profiles}","13","0","34"
"58","50","false","40","{breed attack-profiles}","15","0","32"
"58","50","false","41","{breed random-profiles}","6","-1","-10"
"58","50","false","42","{breed random-profiles}","9","1","-9"
"58","50","false","43","{breed attack-profiles}","16","3","35"
"58","50","false","44","{breed attack-profiles}","17","0","35"
"58","50","false","45","{breed attack-profiles}","18","0","35"
"58","50","false","46","{breed random-profiles}","10","-1","-10"
"58","50","false","47","{breed random-profiles}","11","-1","-11"
"58","50","false","48","{breed random-profiles}","12","1","-10"
"58","50","false","49","{breed attack-profiles}","19","6","41"
"58","50","false","50","{breed attack-profiles}","20","0","41"
"59","50","false","0","{breed attack-profiles}","1","0","0"
"59","50","false","1","{breed random-profiles}","1","-3","-3"
"59","50","false","2","{breed attack-profiles}","1","2","2"
"59","50","false","3","{breed attack-profiles}","2","2","2"
"59","50","false","4","{breed random-profiles}","2","3","0"
"59","50","false","5","{breed random-profiles}","1","3","3"
"59","50","false","6","{breed attack-profiles}","2","0","2"
"59","50","false","7","{breed attack-profiles}","3","0","2"
"59","50","false","8","{breed random-profiles}","2","-3","0"
"59","50","false","9","{breed random-profiles}","3","1","1"
"59","50","false","10","{breed attack-profiles}","3","4","6"
"59","50","false","11","{breed random-profiles}","4","-1","0"
"59","50","false","12","{breed attack-profiles}","4","3","9"
"59","50","false","13","{breed attack-profiles}","4","7","9"
"59","50","false","14","{breed random-profiles}","3","-5","-5"
"59","50","false","15","{breed random-profiles}","4","1","-4"
"59","50","false","16","{breed random-profiles}","5","-1","-5"
"59","50","false","17","{breed random-profiles}","6","-1","-6"
"59","50","false","18","{breed random-profiles}","7","-1","-7"
"59","50","false","19","{breed attack-profiles}","5","14","23"
"59","50","false","20","{breed random-profiles}","5","-1","-1"
"59","50","false","21","{breed attack-profiles}","5","17","26"
"59","50","false","22","{breed attack-profiles}","6","0","26"
"59","50","false","23","{breed attack-profiles}","6","3","26"
"59","50","false","24","{breed attack-profiles}","7","0","26"
"59","50","false","25","{breed random-profiles}","6","-3","-4"
"59","50","false","26","{breed random-profiles}","8","1","-6"
"59","50","false","27","{breed attack-profiles}","8","4","30"
"59","50","false","28","{breed attack-profiles}","7","4","30"
"59","50","false","29","{breed random-profiles}","7","-1","-5"
"59","50","false","30","{breed random-profiles}","8","1","-4"
"59","50","false","31","{breed attack-profiles}","8","3","33"
"59","50","false","32","{breed random-profiles}","9","-1","-5"
"59","50","false","33","{breed random-profiles}","9","-1","-7"
"59","50","false","34","{breed attack-profiles}","9","9","39"
"59","50","false","35","{breed attack-profiles}","10","0","39"
"59","50","false","36","{breed random-profiles}","10","1","-4"
"59","50","false","37","{breed attack-profiles}","9","6","39"
"59","50","false","38","{breed attack-profiles}","11","2","41"
"59","50","false","39","{breed random-profiles}","11","-3","-7"
"59","50","false","40","{breed attack-profiles}","12","2","43"
"59","50","false","41","{breed random-profiles}","12","-1","-8"
"59","50","false","42","{breed attack-profiles}","13","3","46"
"59","50","false","43","{breed attack-profiles}","14","0","46"
"59","50","false","44","{breed attack-profiles}","10","5","44"
"59","50","false","45","{breed attack-profiles}","11","0","44"
"59","50","false","46","{breed random-profiles}","13","-5","-13"
"59","50","false","47","{breed attack-profiles}","15","3","49"
"59","50","false","48","{breed attack-profiles}","16","0","49"
"59","50","false","49","{breed attack-profiles}","12","3","47"
"59","50","false","50","{breed attack-profiles}","13","0","47"
"60","50","false","0","{breed random-profiles}","1","-1","-1"
"60","50","false","1","{breed random-profiles}","2","3","2"
"60","50","false","2","{breed random-profiles}","1","1","1"
"60","50","false","3","{breed random-profiles}","3","1","3"
"60","50","false","4","{breed random-profiles}","4","-1","2"
"60","50","false","5","{breed random-profiles}","2","1","2"
"60","50","false","6","{breed attack-profiles}","1","8","8"
"60","50","false","7","{breed random-profiles}","5","1","3"
"60","50","false","8","{breed attack-profiles}","2","2","10"
"60","50","false","9","{breed attack-profiles}","3","0","10"
"60","50","false","10","{breed random-profiles}","6","-1","2"
"60","50","false","11","{breed attack-profiles}","4","3","13"
"60","50","false","12","{breed attack-profiles}","1","13","13"
"60","50","false","13","{breed random-profiles}","7","1","3"
"60","50","false","14","{breed random-profiles}","3","3","5"
"60","50","false","15","{breed attack-profiles}","5","2","15"
"60","50","false","16","{breed attack-profiles}","2","2","15"
"60","50","false","17","{breed attack-profiles}","6","0","15"
"60","50","false","18","{breed attack-profiles}","3","0","15"
"60","50","false","19","{breed random-profiles}","4","-3","2"
"60","50","false","20","{breed random-profiles}","8","-1","2"
"60","50","false","21","{breed random-profiles}","5","-1","1"
"60","50","false","22","{breed attack-profiles}","7","8","23"
"60","50","false","23","{breed random-profiles}","9","-1","1"
"60","50","false","24","{breed random-profiles}","6","-3","-2"
"60","50","false","25","{breed attack-profiles}","8","5","28"
"60","50","false","26","{breed random-profiles}","10","-1","0"
"60","50","false","27","{breed random-profiles}","11","-3","-3"
"60","50","false","28","{breed attack-profiles}","9","5","33"
"60","50","false","29","{breed random-profiles}","12","-1","-4"
"60","50","false","30","{breed attack-profiles}","4","23","38"
"60","50","false","31","{breed random-profiles}","13","-1","-5"
"60","50","false","32","{breed random-profiles}","14","0","-5"
"60","50","false","33","{breed attack-profiles}","5","1","39"
"60","50","false","34","{breed random-profiles}","15","0","-5"
"60","50","false","35","{breed random-profiles}","16","0","-5"
"60","50","false","36","{breed attack-profiles}","10","2","35"
"60","50","false","37","{breed attack-profiles}","11","0","35"
"60","50","false","38","{breed attack-profiles}","6","0","39"
"60","50","false","39","{breed random-profiles}","17","0","-5"
"60","50","false","40","{breed random-profiles}","7","-3","-5"
"60","50","false","41","{breed random-profiles}","8","1","-4"
"60","50","false","42","{breed attack-profiles}","12","4","39"
"60","50","false","43","{breed random-profiles}","9","-3","-7"
"60","50","false","44","{breed random-profiles}","10","-1","-8"
"60","50","false","45","{breed random-profiles}","18","-1","-6"
"60","50","false","46","{breed attack-profiles}","7","12","51"
"60","50","false","47","{breed random-profiles}","19","-1","-7"
"60","50","false","48","{breed random-profiles}","20","0","-7"
"60","50","false","49","{breed attack-profiles}","8","1","52"
"60","50","false","50","{breed random-profiles}","11","1","-7"
"61","50","false","0","{breed random-profiles}","1","1","1"
"61","50","false","1","{breed attack-profiles}","1","0","0"
"61","50","false","2","{breed attack-profiles}","2","0","0"
"61","50","false","3","{breed attack-profiles}","3","0","0"
"61","50","false","4","{breed random-profiles}","2","-1","0"
"61","50","false","5","{breed attack-profiles}","1","3","3"
"61","50","false","6","{breed attack-profiles}","4","3","3"
"61","50","false","7","{breed random-profiles}","1","-3","-3"
"61","50","false","8","{breed random-profiles}","3","1","1"
"61","50","false","9","{breed random-profiles}","4","-3","-2"
"61","50","false","10","{breed random-profiles}","2","-1","-4"
"61","50","false","11","{breed attack-profiles}","5","11","14"
"61","50","false","12","{breed random-profiles}","5","1","-1"
"61","50","false","13","{breed random-profiles}","3","-3","-7"
"61","50","false","14","{breed random-profiles}","4","-1","-8"
"61","50","false","15","{breed random-profiles}","6","-1","-2"
"61","50","false","16","{breed random-profiles}","5","-3","-11"
"61","50","false","17","{breed attack-profiles}","2","27","30"
"61","50","false","18","{breed random-profiles}","7","1","-1"
"61","50","false","19","{breed attack-profiles}","3","2","32"
"61","50","false","20","{breed attack-profiles}","4","0","32"
"61","50","false","21","{breed random-profiles}","8","1","0"
"61","50","false","22","{breed random-profiles}","9","-1","-1"
"61","50","false","23","{breed random-profiles}","10","-3","-4"
"61","50","false","24","{breed random-profiles}","11","2","-2"
"61","50","false","25","{breed attack-profiles}","5","7","39"
"61","50","false","26","{breed attack-profiles}","6","0","39"
"61","50","false","27","{breed random-profiles}","6","3","-8"
"61","50","false","28","{breed random-profiles}","12","0","-2"
"61","50","false","29","{breed attack-profiles}","6","26","40"
"61","50","false","30","{breed random-profiles}","7","-1","-9"
"61","50","false","31","{breed random-profiles}","8","3","-6"
"61","50","false","32","{breed random-profiles}","9","-3","-9"
"61","50","false","33","{breed attack-profiles}","7","6","46"
"61","50","false","34","{breed attack-profiles}","8","0","46"
"61","50","false","35","{breed attack-profiles}","9","0","46"
"61","50","false","36","{breed random-profiles}","13","-2","-4"
"61","50","false","37","{breed random-profiles}","10","1","-8"
"61","50","false","38","{breed attack-profiles}","10","2","48"
"61","50","false","39","{breed attack-profiles}","11","0","48"
"61","50","false","40","{breed attack-profiles}","12","0","48"
"61","50","false","41","{breed attack-profiles}","7","11","50"
"61","50","false","42","{breed attack-profiles}","8","0","50"
"61","50","false","43","{breed attack-profiles}","13","0","48"
"61","50","false","44","{breed random-profiles}","11","-1","-9"
"61","50","false","45","{breed attack-profiles}","14","3","51"
"61","50","false","46","{breed random-profiles}","14","-2","-6"
"61","50","false","47","{breed attack-profiles}","9","3","53"
"61","50","false","48","{breed attack-profiles}","15","2","53"
"61","50","false","49","{breed attack-profiles}","16","0","53"
"61","50","false","50","{breed attack-profiles}","17","0","53"
"62","50","false","0","{breed random-profiles}","1","-1","-1"
"62","50","false","1","{breed random-profiles}","1","-5","-5"
"62","50","false","2","{breed random-profiles}","2","3","2"
"62","50","false","3","{breed random-profiles}","3","-1","1"
"62","50","false","4","{breed random-profiles}","4","-3","-2"
"62","50","false","5","{breed attack-profiles}","1","10","10"
"62","50","false","6","{breed attack-profiles}","1","10","10"
"62","50","false","7","{breed attack-profiles}","2","0","10"
"62","50","false","8","{breed attack-profiles}","3","0","10"
"62","50","false","9","{breed random-profiles}","2","1","-4"
"62","50","false","10","{breed attack-profiles}","2","2","12"
"62","50","false","11","{breed random-profiles}","3","-1","-5"
"62","50","false","12","{breed random-profiles}","4","1","-4"
"62","50","false","13","{breed attack-profiles}","3","3","15"
"62","50","false","14","{breed attack-profiles}","4","0","15"
"62","50","false","15","{breed attack-profiles}","5","0","15"
"62","50","false","16","{breed attack-profiles}","6","0","15"
"62","50","false","17","{breed random-profiles}","5","-1","-5"
"62","50","false","18","{breed attack-profiles}","4","8","18"
"62","50","false","19","{breed attack-profiles}","5","0","18"
"62","50","false","20","{breed attack-profiles}","6","0","18"
"62","50","false","21","{breed random-profiles}","5","-1","-3"
"62","50","false","22","{breed random-profiles}","6","-1","-6"
"62","50","false","23","{breed random-profiles}","7","1","-5"
"62","50","false","24","{breed attack-profiles}","7","6","24"
"62","50","false","25","{breed random-profiles}","8","1","-4"
"62","50","false","26","{breed attack-profiles}","8","2","26"
"62","50","false","27","{breed random-profiles}","6","3","0"
"62","50","false","28","{breed random-profiles}","7","1","1"
"62","50","false","29","{breed attack-profiles}","9","3","29"
"62","50","false","30","{breed attack-profiles}","10","0","29"
"62","50","false","31","{breed random-profiles}","9","1","-3"
"62","50","false","32","{breed random-profiles}","8","1","2"
"62","50","false","33","{breed random-profiles}","9","-3","-1"
"62","50","false","34","{breed random-profiles}","10","-3","-4"
"62","50","false","35","{breed random-profiles}","10","-3","-6"
"62","50","false","36","{breed attack-profiles}","7","30","45"
"62","50","false","37","{breed attack-profiles}","11","14","43"
"62","50","false","38","{breed random-profiles}","11","1","-5"
"62","50","false","39","{breed attack-profiles}","12","2","45"
"62","50","false","40","{breed random-profiles}","12","-1","-6"
"62","50","false","41","{breed random-profiles}","11","-3","-7"
"62","50","false","42","{breed attack-profiles}","13","4","49"
"62","50","false","43","{breed random-profiles}","13","-1","-7"
"62","50","false","44","{breed random-profiles}","14","0","-7"
"62","50","false","45","{breed attack-profiles}","8","7","52"
"62","50","false","46","{breed attack-profiles}","9","0","52"
"62","50","false","47","{breed attack-profiles}","10","0","52"
"62","50","false","48","{breed attack-profiles}","14","1","50"
"62","50","false","49","{breed attack-profiles}","11","0","52"
"62","50","false","50","{breed attack-profiles}","12","0","52"
"63","50","false","0","{breed attack-profiles}","1","0","0"
"63","50","false","1","{breed random-profiles}","1","3","3"
"63","50","false","2","{breed random-profiles}","2","1","4"
"63","50","false","3","{breed random-profiles}","1","-1","-1"
"63","50","false","4","{breed attack-profiles}","2","4","4"
"63","50","false","5","{breed random-profiles}","2","1","0"
"63","50","false","6","{breed attack-profiles}","1","6","6"
"63","50","false","7","{breed random-profiles}","3","3","7"
"63","50","false","8","{breed random-profiles}","4","-3","4"
"63","50","false","9","{breed random-profiles}","3","-3","-3"
"63","50","false","10","{breed attack-profiles}","2","6","12"
"63","50","false","11","{breed attack-profiles}","3","8","12"
"63","50","false","12","{breed attack-profiles}","4","0","12"
"63","50","false","13","{breed attack-profiles}","5","0","12"
"63","50","false","14","{breed random-profiles}","5","-3","1"
"63","50","false","15","{breed random-profiles}","4","1","-2"
"63","50","false","16","{breed random-profiles}","5","1","-1"
"63","50","false","17","{breed attack-profiles}","6","6","18"
"63","50","false","18","{breed random-profiles}","6","1","2"
"63","50","false","19","{breed attack-profiles}","3","8","20"
"63","50","false","20","{breed random-profiles}","7","-1","1"
"63","50","false","21","{breed random-profiles}","8","-1","0"
"63","50","false","22","{breed attack-profiles}","7","6","24"
"63","50","false","23","{breed attack-profiles}","8","0","24"
"63","50","false","24","{breed attack-profiles}","9","0","24"
"63","50","false","25","{breed attack-profiles}","4","4","24"
"63","50","false","26","{breed random-profiles}","6","-1","-2"
"63","50","false","27","{breed random-profiles}","7","-1","-3"
"63","50","false","28","{breed random-profiles}","9","-3","-3"
"63","50","false","29","{breed attack-profiles}","10","8","32"
"63","50","false","30","{breed random-profiles}","10","-3","-6"
"63","50","false","31","{breed attack-profiles}","11","2","34"
"63","50","false","32","{breed random-profiles}","8","-3","-6"
"63","50","false","33","{breed random-profiles}","9","-3","-9"
"63","50","false","34","{breed random-profiles}","11","-3","-9"
"63","50","false","35","{breed attack-profiles}","12","10","44"
"63","50","false","36","{breed attack-profiles}","5","24","48"
"63","50","false","37","{breed attack-profiles}","6","0","48"
"63","50","false","38","{breed attack-profiles}","13","0","44"
"63","50","false","39","{breed random-profiles}","12","-5","-14"
"63","50","false","40","{breed attack-profiles}","7","3","51"
"63","50","false","41","{breed attack-profiles}","8","0","51"
"63","50","false","42","{breed attack-profiles}","14","3","47"
"63","50","false","43","{breed random-profiles}","13","-1","-15"
"63","50","false","44","{breed attack-profiles}","9","3","54"
"63","50","false","45","{breed random-profiles}","14","0","-15"
"63","50","false","46","{breed random-profiles}","15","0","-15"
"63","50","false","47","{breed random-profiles}","10","-1","-10"
"63","50","false","48","{breed attack-profiles}","15","4","51"
"63","50","false","49","{breed attack-profiles}","16","0","51"
"63","50","false","50","{breed random-profiles}","16","-1","-16"
"64","50","false","0","{breed attack-profiles}","1","0","0"
"64","50","false","1","{breed attack-profiles}","2","0","0"
"64","50","false","2","{breed random-profiles}","1","-1","-1"
"64","50","false","3","{breed attack-profiles}","1","3","3"
"64","50","false","4","{breed random-profiles}","1","3","3"
"64","50","false","5","{breed attack-profiles}","3","2","2"
"64","50","false","6","{breed random-profiles}","2","-1","2"
"64","50","false","7","{breed random-profiles}","3","-3","-1"
"64","50","false","8","{breed random-profiles}","2","-1","-2"
"64","50","false","9","{breed random-profiles}","4","3","2"
"64","50","false","10","{breed random-profiles}","3","3","1"
"64","50","false","11","{breed attack-profiles}","2","10","13"
"64","50","false","12","{breed random-profiles}","5","3","5"
"64","50","false","13","{breed attack-profiles}","3","1","14"
"64","50","false","14","{breed attack-profiles}","4","0","14"
"64","50","false","15","{breed random-profiles}","6","-1","4"
"64","50","false","16","{breed random-profiles}","7","-3","1"
"64","50","false","17","{breed attack-profiles}","4","17","19"
"64","50","false","18","{breed random-profiles}","8","-1","0"
"64","50","false","19","{breed random-profiles}","4","1","2"
"64","50","false","20","{breed random-profiles}","5","-1","1"
"64","50","false","21","{breed attack-profiles}","5","6","25"
"64","50","false","22","{breed random-profiles}","6","-3","-2"
"64","50","false","23","{breed attack-profiles}","5","17","31"
"64","50","false","24","{breed attack-profiles}","6","2","27"
"64","50","false","25","{breed random-profiles}","9","1","1"
"64","50","false","26","{breed attack-profiles}","7","2","29"
"64","50","false","27","{breed attack-profiles}","6","2","33"
"64","50","false","28","{breed attack-profiles}","8","0","29"
"64","50","false","29","{breed attack-profiles}","9","0","29"
"64","50","false","30","{breed random-profiles}","10","-1","0"
"64","50","false","31","{breed random-profiles}","7","-1","-3"
"64","50","false","32","{breed attack-profiles}","10","4","33"
"64","50","false","33","{breed random-profiles}","8","1","-2"
"64","50","false","34","{breed attack-profiles}","11","2","35"
"64","50","false","35","{breed random-profiles}","11","-3","-3"
"64","50","false","36","{breed random-profiles}","9","-3","-5"
"64","50","false","37","{breed random-profiles}","10","1","-4"
"64","50","false","38","{breed random-profiles}","12","-3","-6"
"64","50","false","39","{breed attack-profiles}","7","19","52"
"64","50","false","40","{breed random-profiles}","11","-3","-7"
"64","50","false","41","{breed random-profiles}","13","-1","-7"
"64","50","false","42","{breed random-profiles}","14","0","-7"
"64","50","false","43","{breed random-profiles}","15","0","-7"
"64","50","false","44","{breed random-profiles}","16","0","-7"
"64","50","false","45","{breed random-profiles}","12","-2","-9"
"64","50","false","46","{breed attack-profiles}","12","19","54"
"64","50","false","47","{breed attack-profiles}","8","6","58"
"64","50","false","48","{breed random-profiles}","17","-2","-9"
"64","50","false","49","{breed random-profiles}","13","-2","-11"
"64","50","false","50","{breed random-profiles}","18","0","-9"
"65","50","false","0","{breed random-profiles}","1","1","1"
"65","50","false","1","{breed random-profiles}","2","-1","0"
"65","50","false","2","{breed attack-profiles}","1","3","3"
"65","50","false","3","{breed attack-profiles}","1","3","3"
"65","50","false","4","{breed random-profiles}","3","1","1"
"65","50","false","5","{breed attack-profiles}","2","2","5"
"65","50","false","6","{breed attack-profiles}","3","0","5"
"65","50","false","7","{breed attack-profiles}","2","2","5"
"65","50","false","8","{breed random-profiles}","4","1","2"
"65","50","false","9","{breed attack-profiles}","4","2","7"
"65","50","false","10","{breed attack-profiles}","5","0","7"
"65","50","false","11","{breed attack-profiles}","6","0","7"
"65","50","false","12","{breed random-profiles}","5","-1","1"
"65","50","false","13","{breed random-profiles}","6","-3","-2"
"65","50","false","14","{breed attack-profiles}","3","7","12"
"65","50","false","15","{breed random-profiles}","7","3","1"
"65","50","false","16","{breed random-profiles}","1","1","1"
"65","50","false","17","{breed random-profiles}","8","-1","0"
"65","50","false","18","{breed attack-profiles}","7","11","18"
"65","50","false","19","{breed random-profiles}","2","-1","0"
"65","50","false","20","{breed random-profiles}","9","-1","-1"
"65","50","false","21","{breed random-profiles}","3","1","1"
"65","50","false","22","{breed random-profiles}","4","1","2"
"65","50","false","23","{breed random-profiles}","10","-3","-4"
"65","50","false","24","{breed attack-profiles}","4","18","30"
"65","50","false","25","{breed random-profiles}","5","-3","-1"
"65","50","false","26","{breed random-profiles}","11","1","-3"
"65","50","false","27","{breed attack-profiles}","8","17","35"
"65","50","false","28","{breed attack-profiles}","5","3","33"
"65","50","false","29","{breed random-profiles}","12","-2","-5"
"65","50","false","30","{breed random-profiles}","6","-1","-2"
"65","50","false","31","{breed attack-profiles}","6","3","36"
"65","50","false","32","{breed attack-profiles}","7","0","36"
"65","50","false","33","{breed random-profiles}","13","-1","-6"
"65","50","false","34","{breed attack-profiles}","8","1","37"
"65","50","false","35","{breed attack-profiles}","9","4","39"
