"BehaviorSpace results (NetLogo 5.1.0)"
"Simulator.nlogo"
"smaller-netowork-1"
"06/10/2015 15:15:18:527 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","the-random-seed","random-seed?","[step]","[breed] of user","[turns] of user","[turn-payoff] of user","[score] of user","length [children] of user"
"74","50","false","42","{breed attack-profiles}","13","0","47","7"
"74","50","false","43","{breed random-profiles}","12","-3","-12","1"
"74","50","false","44","{breed attack-profiles}","9","2","51","7"
"74","50","false","45","{breed random-profiles}","13","0","-12","1"
"74","50","false","46","{breed attack-profiles}","14","3","50","8"
"74","50","false","47","{breed attack-profiles}","15","0","50","8"
"74","50","false","48","{breed random-profiles}","14","-1","-13","1"
"74","50","false","49","{breed random-profiles}","12","-5","-12","1"
"74","50","false","50","{breed random-profiles}","13","-1","-13","1"
"75","50","false","0","{breed attack-profiles}","1","0","0","1"
"75","50","false","1","{breed random-profiles}","1","-1","-1","1"
"75","50","false","2","{breed random-profiles}","2","1","0","1"
"75","50","false","3","{breed random-profiles}","3","3","3","1"
"75","50","false","4","{breed random-profiles}","4","-1","2","1"
"75","50","false","5","{breed random-profiles}","5","3","5","2"
"75","50","false","6","{breed random-profiles}","1","-3","-3","1"
"75","50","false","7","{breed random-profiles}","6","-1","4","2"
"75","50","false","8","{breed attack-profiles}","1","14","14","2"
"75","50","false","9","{breed random-profiles}","2","1","-2","1"
"75","50","false","10","{breed random-profiles}","7","-5","-1","2"
"75","50","false","11","{breed attack-profiles}","2","21","21","2"
"75","50","false","12","{breed random-profiles}","8","1","0","2"
"75","50","false","13","{breed attack-profiles}","2","7","21","3"
"75","50","false","14","{breed attack-profiles}","3","0","21","3"
"75","50","false","15","{breed attack-profiles}","4","0","21","3"
"75","50","false","16","{breed random-profiles}","3","-1","-3","1"
"75","50","false","17","{breed random-profiles}","9","-1","-1","2"
"75","50","false","18","{breed attack-profiles}","3","6","27","3"
"75","50","false","19","{breed random-profiles}","4","-1","-4","1"
"75","50","false","20","{breed random-profiles}","10","-1","-2","2"
"75","50","false","21","{breed random-profiles}","11","-3","-5","2"
"75","50","false","22","{breed random-profiles}","12","0","-5","2"
"75","50","false","23","{breed random-profiles}","13","0","-5","2"
"75","50","false","24","{breed attack-profiles}","4","8","35","4"
"75","50","false","25","{breed attack-profiles}","5","14","35","4"
"75","50","false","26","{breed attack-profiles}","5","0","35","4"
"75","50","false","27","{breed random-profiles}","5","-3","-7","1"
"75","50","false","28","{breed attack-profiles}","6","2","37","5"
"75","50","false","29","{breed random-profiles}","6","3","-4","1"
"75","50","false","30","{breed attack-profiles}","6","3","38","5"
"75","50","false","31","{breed attack-profiles}","7","0","38","5"
"75","50","false","32","{breed attack-profiles}","7","1","38","5"
"75","50","false","33","{breed attack-profiles}","8","0","38","5"
"75","50","false","34","{breed attack-profiles}","9","0","38","5"
"75","50","false","35","{breed random-profiles}","14","-4","-9","2"
"75","50","false","36","{breed random-profiles}","15","0","-9","2"
"75","50","false","37","{breed attack-profiles}","8","2","40","6"
"75","50","false","38","{breed random-profiles}","16","-1","-10","2"
"75","50","false","39","{breed attack-profiles}","10","3","41","6"
"75","50","false","40","{breed random-profiles}","7","-3","-7","1"
"75","50","false","41","{breed random-profiles}","8","1","-6","1"
"75","50","false","42","{breed random-profiles}","9","1","-5","1"
"75","50","false","43","{breed attack-profiles}","11","6","47","7"
"75","50","false","44","{breed attack-profiles}","9","7","47","7"
"75","50","false","45","{breed random-profiles}","10","-5","-10","1"
"75","50","false","46","{breed attack-profiles}","10","3","50","8"
"75","50","false","47","{breed attack-profiles}","12","3","50","8"
"75","50","false","48","{breed random-profiles}","11","-1","-11","1"
"75","50","false","49","{breed random-profiles}","17","-5","-15","2"
"75","50","false","50","{breed random-profiles}","18","0","-15","2"
"76","50","false","0","{breed random-profiles}","1","-3","-3","1"
"76","50","false","1","{breed random-profiles}","1","-3","-3","1"
"76","50","false","2","{breed random-profiles}","2","1","-2","1"
"76","50","false","3","{breed attack-profiles}","1","4","4","2"
"76","50","false","4","{breed random-profiles}","2","-1","-4","1"
"76","50","false","5","{breed attack-profiles}","2","3","7","2"
"76","50","false","6","{breed attack-profiles}","3","0","7","2"
"76","50","false","7","{breed random-profiles}","3","-1","-3","1"
"76","50","false","8","{breed random-profiles}","4","1","-2","1"
"76","50","false","9","{breed attack-profiles}","1","12","12","2"
"76","50","false","10","{breed random-profiles}","5","-3","-5","1"
"76","50","false","11","{breed random-profiles}","6","1","-4","1"
"76","50","false","12","{breed attack-profiles}","4","9","16","3"
"76","50","false","13","{breed attack-profiles}","2","4","16","3"
"76","50","false","14","{breed attack-profiles}","3","0","16","3"
"76","50","false","15","{breed random-profiles}","3","-3","-7","1"
"76","50","false","16","{breed random-profiles}","7","1","-3","1"
"76","50","false","17","{breed attack-profiles}","4","4","20","4"
"76","50","false","18","{breed random-profiles}","8","-1","-4","1"
"76","50","false","19","{breed attack-profiles}","5","7","23","4"
"76","50","false","20","{breed attack-profiles}","6","0","23","4"
"76","50","false","21","{breed random-profiles}","4","-1","-8","1"
"76","50","false","22","{breed attack-profiles}","7","3","26","4"
"76","50","false","23","{breed random-profiles}","5","1","-7","1"
"76","50","false","24","{breed attack-profiles}","5","6","26","5"
"76","50","false","25","{breed attack-profiles}","6","0","26","5"
"76","50","false","26","{breed random-profiles}","6","-1","-8","1"
"76","50","false","27","{breed random-profiles}","7","-1","-9","1"
"76","50","false","28","{breed random-profiles}","8","-1","-10","1"
"76","50","false","29","{breed random-profiles}","9","1","-9","1"
"76","50","false","30","{breed random-profiles}","9","-3","-7","1"
"76","50","false","31","{breed attack-profiles}","8","15","41","5"
"76","50","false","32","{breed attack-profiles}","7","13","39","6"
"76","50","false","33","{breed random-profiles}","10","-1","-10","1"
"76","50","false","34","{breed random-profiles}","10","-1","-8","1"
"76","50","false","35","{breed attack-profiles}","9","4","45","6"
"76","50","false","36","{breed attack-profiles}","8","4","43","7"
"76","50","false","37","{breed random-profiles}","11","-1","-11","1"
"76","50","false","38","{breed random-profiles}","11","-3","-11","1"
"76","50","false","39","{breed random-profiles}","12","1","-10","1"
"76","50","false","40","{breed random-profiles}","13","-1","-11","1"
"76","50","false","41","{breed random-profiles}","12","-1","-12","1"
"76","50","false","42","{breed random-profiles}","14","0","-11","1"
"76","50","false","43","{breed attack-profiles}","10","11","56","7"
"76","50","false","44","{breed random-profiles}","13","0","-12","1"
"76","50","false","45","{breed random-profiles}","15","-1","-12","1"
"76","50","false","46","{breed random-profiles}","14","0","-12","1"
"76","50","false","47","{breed random-profiles}","16","0","-12","1"
"76","50","false","48","{breed random-profiles}","15","0","-12","1"
"76","50","false","49","{breed random-profiles}","16","0","-12","1"
"76","50","false","50","{breed random-profiles}","17","0","-12","1"
"77","50","false","0","{breed random-profiles}","1","-1","-1","1"
"77","50","false","1","{breed attack-profiles}","1","0","0","1"
"77","50","false","2","{breed random-profiles}","1","-1","-1","1"
"77","50","false","3","{breed attack-profiles}","1","3","3","1"
"77","50","false","4","{breed random-profiles}","2","1","0","1"
"77","50","false","5","{breed attack-profiles}","2","2","5","1"
"77","50","false","6","{breed attack-profiles}","3","0","5","1"
"77","50","false","7","{breed random-profiles}","3","-3","-3","1"
"77","50","false","8","{breed attack-profiles}","2","7","7","2"
"77","50","false","9","{breed random-profiles}","4","-1","-4","1"
"77","50","false","10","{breed attack-profiles}","4","5","10","2"
"77","50","false","11","{breed random-profiles}","2","-1","-2","1"
"77","50","false","12","{breed attack-profiles}","5","3","13","2"
"77","50","false","13","{breed attack-profiles}","3","4","11","3"
"77","50","false","14","{breed attack-profiles}","4","0","11","3"
"77","50","false","15","{breed attack-profiles}","5","0","11","3"
"77","50","false","16","{breed attack-profiles}","6","0","11","3"
"77","50","false","17","{breed random-profiles}","5","1","-3","1"
"77","50","false","18","{breed attack-profiles}","6","2","15","2"
"77","50","false","19","{breed attack-profiles}","7","0","15","2"
"77","50","false","20","{breed random-profiles}","6","-3","-6","1"
"77","50","false","21","{breed attack-profiles}","8","2","17","3"
"77","50","false","22","{breed random-profiles}","3","-1","-3","1"
"77","50","false","23","{breed attack-profiles}","9","3","20","3"
"77","50","false","24","{breed random-profiles}","4","-1","-4","1"
"77","50","false","25","{breed attack-profiles}","10","3","23","3"
"77","50","false","26","{breed random-profiles}","5","1","-3","1"
"77","50","false","27","{breed attack-profiles}","11","2","25","3"
"77","50","false","28","{breed random-profiles}","6","-3","-6","1"
"77","50","false","29","{breed random-profiles}","7","3","-3","2"
"77","50","false","30","{breed attack-profiles}","12","2","27","4"
"77","50","false","31","{breed random-profiles}","8","-1","-4","2"
"77","50","false","32","{breed attack-profiles}","7","19","30","4"
"77","50","false","33","{breed attack-profiles}","13","3","30","4"
"77","50","false","34","{breed random-profiles}","7","-3","-9","1"
"77","50","false","35","{breed random-profiles}","8","3","-6","1"
"77","50","false","36","{breed random-profiles}","9","-1","-7","1"
"77","50","false","37","{breed random-profiles}","9","3","-1","2"
"77","50","false","38","{breed random-profiles}","10","-1","-8","1"
"77","50","false","39","{breed random-profiles}","11","3","-5","1"
"77","50","false","40","{breed random-profiles}","10","-5","-6","2"
"77","50","false","41","{breed attack-profiles}","8","16","46","5"
"77","50","false","42","{breed attack-profiles}","14","16","46","5"
"77","50","false","43","{breed random-profiles}","11","-3","-9","2"
"77","50","false","44","{breed attack-profiles}","9","2","48","6"
"77","50","false","45","{breed random-profiles}","12","-3","-8","1"
"77","50","false","46","{breed attack-profiles}","15","6","52","6"
"77","50","false","47","{breed random-profiles}","13","-1","-9","1"
"77","50","false","48","{breed random-profiles}","14","0","-9","1"
"77","50","false","49","{breed random-profiles}","12","-1","-10","2"
"77","50","false","50","{breed random-profiles}","13","-1","-11","2"
"78","50","false","0","{breed attack-profiles}","1","0","0","1"
"78","50","false","1","{breed random-profiles}","1","-1","-1","1"
"78","50","false","2","{breed attack-profiles}","1","3","3","1"
"78","50","false","3","{breed attack-profiles}","2","3","3","1"
"78","50","false","4","{breed random-profiles}","1","-1","-1","1"
"78","50","false","5","{breed attack-profiles}","2","3","6","1"
"78","50","false","6","{breed attack-profiles}","3","0","6","1"
"78","50","false","7","{breed random-profiles}","2","1","0","1"
"78","50","false","8","{breed random-profiles}","2","-1","-2","1"
"78","50","false","9","{breed random-profiles}","3","1","1","1"
"78","50","false","10","{breed random-profiles}","4","-1","0","1"
"78","50","false","11","{breed attack-profiles}","4","8","14","2"
"78","50","false","12","{breed random-profiles}","3","1","-1","1"
"78","50","false","13","{breed attack-profiles}","3","13","16","2"
"78","50","false","14","{breed attack-profiles}","4","0","16","2"
"78","50","false","15","{breed random-profiles}","5","-3","-3","1"
"78","50","false","16","{breed random-profiles}","4","-3","-4","1"
"78","50","false","17","{breed random-profiles}","5","3","-1","1"
"78","50","false","18","{breed attack-profiles}","5","9","23","3"
"78","50","false","19","{breed attack-profiles}","6","0","23","3"
"78","50","false","20","{breed attack-profiles}","5","7","23","3"
"78","50","false","21","{breed attack-profiles}","6","0","23","3"
"78","50","false","22","{breed random-profiles}","6","-1","-4","1"
"78","50","false","23","{breed attack-profiles}","7","3","26","3"
"78","50","false","24","{breed random-profiles}","7","3","-1","1"
"78","50","false","25","{breed random-profiles}","6","-1","-2","1"
"78","50","false","26","{breed attack-profiles}","7","5","28","4"
"78","50","false","27","{breed random-profiles}","8","1","0","1"
"78","50","false","28","{breed attack-profiles}","8","2","30","4"
"78","50","false","29","{breed attack-profiles}","9","0","30","4"
"78","50","false","30","{breed random-profiles}","7","-5","-7","1"
"78","50","false","31","{breed attack-profiles}","8","9","35","4"
"78","50","false","32","{breed random-profiles}","8","1","-6","1"
"78","50","false","33","{breed random-profiles}","9","-3","-9","1"
"78","50","false","34","{breed random-profiles}","10","-1","-10","1"
"78","50","false","35","{breed random-profiles}","11","3","-7","2"
"78","50","false","36","{breed random-profiles}","9","1","1","1"
"78","50","false","37","{breed random-profiles}","12","0","-7","2"
"78","50","false","38","{breed random-profiles}","10","-3","-2","1"
"78","50","false","39","{breed random-profiles}","11","-1","-3","1"
"78","50","false","40","{breed attack-profiles}","10","22","52","5"
"78","50","false","41","{breed random-profiles}","13","-1","-8","2"
"78","50","false","42","{breed random-profiles}","12","-3","-6","1"
"78","50","false","43","{breed attack-profiles}","11","2","54","6"
"78","50","false","44","{breed attack-profiles}","12","0","54","6"
"78","50","false","45","{breed attack-profiles}","13","0","54","6"
"78","50","false","46","{breed attack-profiles}","14","0","54","6"
"78","50","false","47","{breed attack-profiles}","9","21","56","5"
"78","50","false","48","{breed attack-profiles}","10","0","56","5"
"78","50","false","49","{breed attack-profiles}","15","0","54","6"
"78","50","false","50","{breed random-profiles}","14","-2","-10","2"
"79","50","false","0","{breed attack-profiles}","1","0","0","1"
"79","50","false","1","{breed random-profiles}","1","-1","-1","1"
"79","50","false","2","{breed attack-profiles}","1","3","3","1"
"79","50","false","3","{breed attack-profiles}","2","0","3","1"
"79","50","false","4","{breed attack-profiles}","2","3","3","1"
"79","50","false","5","{breed attack-profiles}","3","0","3","1"
"79","50","false","6","{breed attack-profiles}","4","0","3","1"
"79","50","false","7","{breed random-profiles}","1","-1","-1","1"
"79","50","false","8","{breed attack-profiles}","5","3","6","1"
"79","50","false","9","{breed random-profiles}","2","-1","-2","1"
"79","50","false","10","{breed random-profiles}","3","-1","-3","1"
"79","50","false","11","{breed attack-profiles}","6","4","10","2"
"79","50","false","12","{breed attack-profiles}","7","0","10","2"
"79","50","false","13","{breed random-profiles}","4","-5","-8","1"
"79","50","false","14","{breed attack-profiles}","8","3","13","3"
"79","50","false","15","{breed random-profiles}","5","-1","-9","1"
"79","50","false","16","{breed random-profiles}","2","1","0","1"
"79","50","false","17","{breed random-profiles}","6","1","-8","1"
"79","50","false","18","{breed attack-profiles}","9","5","18","4"
"79","50","false","19","{breed random-profiles}","7","1","-7","1"
"79","50","false","20","{breed attack-profiles}","10","2","20","4"
"79","50","false","21","{breed random-profiles}","3","-1","-1","1"
"79","50","false","22","{breed attack-profiles}","11","3","23","4"
"79","50","false","23","{breed attack-profiles}","3","24","27","2"
"79","50","false","24","{breed attack-profiles}","4","0","27","2"
"79","50","false","25","{breed attack-profiles}","5","0","27","2"
"79","50","false","26","{breed random-profiles}","4","3","2","2"
"79","50","false","27","{breed attack-profiles}","12","0","23","4"
"79","50","false","28","{breed random-profiles}","8","1","-6","1"
"79","50","false","29","{breed random-profiles}","9","3","-3","1"
"79","50","false","30","{breed attack-profiles}","13","3","26","4"
"79","50","false","31","{breed attack-profiles}","14","0","26","4"
"79","50","false","32","{breed random-profiles}","10","1","-2","1"
"79","50","false","33","{breed attack-profiles}","6","3","30","3"
"79","50","false","34","{breed attack-profiles}","15","2","28","4"
"79","50","false","35","{breed random-profiles}","11","-3","-5","1"
"79","50","false","36","{breed random-profiles}","5","-5","-3","2"
"79","50","false","37","{breed random-profiles}","12","1","-4","1"
"79","50","false","38","{breed random-profiles}","6","1","-2","2"
"79","50","false","39","{breed random-profiles}","13","0","-4","1"
"79","50","false","40","{breed random-profiles}","7","-1","-3","2"
"79","50","false","41","{breed attack-profiles}","16","12","40","5"
"79","50","false","42","{breed attack-profiles}","17","0","40","5"
"79","50","false","43","{breed random-profiles}","8","-3","-6","2"
"79","50","false","44","{breed random-profiles}","9","1","-5","2"
"79","50","false","45","{breed random-profiles}","14","-1","-5","1"
"79","50","false","46","{breed attack-profiles}","18","5","45","6"
"79","50","false","47","{breed attack-profiles}","19","0","45","6"
"79","50","false","48","{breed attack-profiles}","20","0","45","6"
"79","50","false","49","{breed random-profiles}","15","-1","-6","1"
"79","50","false","50","{breed attack-profiles}","7","20","50","4"
"80","50","false","0","{breed attack-profiles}","1","0","0","1"
"80","50","false","1","{breed attack-profiles}","2","0","0","1"
"80","50","false","2","{breed random-profiles}","1","-1","-1","1"
"80","50","false","3","{breed attack-profiles}","1","3","3","1"
"80","50","false","4","{breed random-profiles}","1","-3","-3","1"
"80","50","false","5","{breed random-profiles}","2","1","0","1"
"80","50","false","6","{breed attack-profiles}","3","7","7","2"
"80","50","false","7","{breed attack-profiles}","2","4","7","2"
"80","50","false","8","{breed attack-profiles}","4","0","7","2"
"80","50","false","9","{breed attack-profiles}","5","0","7","2"
"80","50","false","10","{breed random-profiles}","2","-5","-8","1"
"80","50","false","11","{breed attack-profiles}","6","3","10","3"
"80","50","false","12","{breed attack-profiles}","3","3","10","3"
"80","50","false","13","{breed random-profiles}","3","-1","-9","1"
"80","50","false","14","{breed attack-profiles}","7","3","13","3"
"80","50","false","15","{breed attack-profiles}","8","0","13","3"
"80","50","false","16","{breed random-profiles}","3","1","1","1"
"80","50","false","17","{breed random-profiles}","4","-1","0","1"
"80","50","false","18","{breed attack-profiles}","4","6","16","4"
"80","50","false","19","{breed random-profiles}","5","-3","-3","1"
"80","50","false","20","{breed random-profiles}","4","1","-8","1"
"80","50","false","21","{breed attack-profiles}","5","4","20","5"
"80","50","false","22","{breed attack-profiles}","9","9","22","4"
"80","50","false","23","{breed attack-profiles}","10","0","22","4"
"80","50","false","24","{breed random-profiles}","6","1","-2","1"
"80","50","false","25","{breed attack-profiles}","6","2","22","5"
"80","50","false","26","{breed attack-profiles}","7","0","22","5"
"80","50","false","27","{breed attack-profiles}","11","2","24","4"
"80","50","false","28","{breed attack-profiles}","12","0","24","4"
"80","50","false","29","{breed attack-profiles}","13","0","24","4"
"80","50","false","30","{breed random-profiles}","7","1","-1","1"
"80","50","false","31","{breed random-profiles}","5","-1","-9","1"
"80","50","false","32","{breed random-profiles}","8","-3","-4","1"
"80","50","false","33","{breed attack-profiles}","14","7","31","5"
"80","50","false","34","{breed attack-profiles}","8","7","29","6"
"80","50","false","35","{breed random-profiles}","9","1","-3","1"
"80","50","false","36","{breed attack-profiles}","9","2","31","6"
"80","50","false","37","{breed attack-profiles}","10","0","31","6"
"80","50","false","38","{breed random-profiles}","6","1","-8","1"
"80","50","false","39","{breed attack-profiles}","15","2","33","6"
"80","50","false","40","{breed random-profiles}","10","-1","-4","1"
"80","50","false","41","{breed random-profiles}","7","1","-7","1"
"80","50","false","42","{breed random-profiles}","11","-3","-7","1"
"80","50","false","43","{breed random-profiles}","8","-1","-8","1"
"80","50","false","44","{breed random-profiles}","9","-5","-13","1"
"80","50","false","45","{breed random-profiles}","10","1","-12","1"
"80","50","false","46","{breed random-profiles}","11","-1","-13","1"
"80","50","false","47","{breed attack-profiles}","11","22","53","7"
"80","50","false","48","{breed attack-profiles}","12","0","53","7"
"80","50","false","49","{breed attack-profiles}","16","20","53","7"
"80","50","false","50","{breed random-profiles}","12","-1","-14","1"
"81","50","false","0","{breed attack-profiles}","1","0","0","1"
"81","50","false","1","{breed random-profiles}","1","3","3","2"
"81","50","false","2","{breed attack-profiles}","2","0","0","1"
"81","50","false","3","{breed random-profiles}","1","3","3","1"
"81","50","false","4","{breed random-profiles}","2","1","4","2"
"81","50","false","5","{breed attack-profiles}","3","3","3","1"
"81","50","false","6","{breed random-profiles}","2","3","6","1"
"81","50","false","7","{breed random-profiles}","3","-1","3","2"
"81","50","false","8","{breed random-profiles}","3","1","7","1"
"81","50","false","9","{breed random-profiles}","4","-1","2","2"
"81","50","false","10","{breed random-profiles}","5","1","3","2"
"81","50","false","11","{breed attack-profiles}","4","9","12","2"
"81","50","false","12","{breed random-profiles}","6","-3","0","2"
"81","50","false","13","{breed random-profiles}","4","-1","6","1"
"81","50","false","14","{breed attack-profiles}","5","5","17","3"
"81","50","false","15","{breed random-profiles}","7","-1","-1","2"
"81","50","false","16","{breed attack-profiles}","1","22","22","2"
"81","50","false","17","{breed attack-profiles}","2","0","22","2"
"81","50","false","18","{breed attack-profiles}","6","3","20","3"
"81","50","false","19","{breed random-profiles}","5","-1","5","1"
"81","50","false","20","{breed random-profiles}","6","-1","4","1"
"81","50","false","21","{breed attack-profiles}","7","4","24","4"
"81","50","false","22","{breed random-profiles}","8","-3","-4","2"
"81","50","false","23","{breed random-profiles}","7","-3","1","1"
"81","50","false","24","{breed random-profiles}","9","1","-3","2"
"81","50","false","25","{breed random-profiles}","10","-1","-4","2"
"81","50","false","26","{breed random-profiles}","11","-1","-5","2"
"81","50","false","27","{breed attack-profiles}","3","20","42","3"
"81","50","false","28","{breed attack-profiles}","4","0","42","3"
"81","50","false","29","{breed attack-profiles}","8","14","38","5"
"81","50","false","30","{breed random-profiles}","8","-1","0","1"
"81","50","false","31","{breed attack-profiles}","9","3","41","5"
"81","50","false","32","{breed attack-profiles}","10","0","41","5"
"81","50","false","33","{breed attack-profiles}","5","3","45","3"
"81","50","false","34","{breed attack-profiles}","6","0","45","3"
"81","50","false","35","{breed attack-profiles}","7","0","45","3"
"81","50","false","36","{breed random-profiles}","12","-2","-7","2"
"81","50","false","37","{breed attack-profiles}","8","2","47","3"
"81","50","false","38","{breed random-profiles}","13","0","-7","2"
"81","50","false","39","{breed random-profiles}","14","0","-7","2"
"81","50","false","40","{breed attack-profiles}","9","0","47","3"
"81","50","false","41","{breed attack-profiles}","11","2","43","5"
"81","50","false","42","{breed attack-profiles}","12","0","43","5"
"81","50","false","43","{breed random-profiles}","9","-5","-5","1"
"81","50","false","44","{breed random-profiles}","10","-1","-6","1"
"81","50","false","45","{breed random-profiles}","15","0","-7","2"
"81","50","false","46","{breed random-profiles}","16","0","-7","2"
"81","50","false","47","{breed attack-profiles}","10","6","53","4"
"81","50","false","48","{breed random-profiles}","17","-1","-8","2"
"81","50","false","49","{breed attack-profiles}","11","1","54","4"
"81","50","false","50","{breed attack-profiles}","12","0","54","4"
"82","50","false","0","{breed attack-profiles}","1","0","0","1"
"82","50","false","1","{breed random-profiles}","1","1","1","1"
"82","50","false","2","{breed attack-profiles}","2","2","2","1"
"82","50","false","3","{breed random-profiles}","1","3","3","1"
"82","50","false","4","{breed random-profiles}","2","-3","0","1"
"82","50","false","5","{breed attack-profiles}","1","5","5","2"
"82","50","false","6","{breed attack-profiles}","3","3","5","2"
"82","50","false","7","{breed attack-profiles}","2","0","5","2"
"82","50","false","8","{breed random-profiles}","3","3","3","1"
"82","50","false","9","{breed attack-profiles}","3","1","6","2"
"82","50","false","10","{breed attack-profiles}","4","1","6","2"
"82","50","false","11","{breed random-profiles}","4","-1","2","1"
"82","50","false","12","{breed random-profiles}","2","-1","0","1"
"82","50","false","13","{breed random-profiles}","5","-1","1","1"
"82","50","false","14","{breed random-profiles}","3","-5","-5","1"
"82","50","false","15","{breed attack-profiles}","5","12","18","3"
"82","50","false","16","{breed attack-profiles}","4","12","18","3"
"82","50","false","17","{breed attack-profiles}","5","0","18","3"
"82","50","false","18","{breed random-profiles}","6","-1","0","1"
"82","50","false","19","{breed attack-profiles}","6","3","21","3"
"82","50","false","20","{breed random-profiles}","4","1","-4","1"
"82","50","false","21","{breed attack-profiles}","6","3","21","4"
"82","50","false","22","{breed random-profiles}","5","-3","-7","1"
"82","50","false","23","{breed random-profiles}","7","-1","-1","1"
"82","50","false","24","{breed random-profiles}","6","1","-6","1"
"82","50","false","25","{breed random-profiles}","7","3","-3","1"
"82","50","false","26","{breed attack-profiles}","7","10","31","4"
"82","50","false","27","{breed random-profiles}","8","-1","-2","1"
"82","50","false","28","{breed attack-profiles}","8","3","34","4"
"82","50","false","29","{breed random-profiles}","9","-3","-5","1"
"82","50","false","30","{breed random-profiles}","8","1","-2","1"
"82","50","false","31","{breed attack-profiles}","7","17","38","5"
"82","50","false","32","{breed random-profiles}","9","-1","-3","1"
"82","50","false","33","{breed random-profiles}","10","-1","-6","1"
"82","50","false","34","{breed random-profiles}","11","-1","-7","1"
"82","50","false","35","{breed attack-profiles}","8","7","45","6"
"82","50","false","36","{breed random-profiles}","12","-1","-8","1"
"82","50","false","37","{breed attack-profiles}","9","15","49","5"
"82","50","false","38","{breed random-profiles}","10","1","-2","1"
"82","50","false","39","{breed attack-profiles}","10","2","51","5"
"82","50","false","40","{breed random-profiles}","11","-3","-5","1"
"82","50","false","41","{breed random-profiles}","13","-1","-9","1"
"82","50","false","42","{breed attack-profiles}","11","3","54","6"
"82","50","false","43","{breed attack-profiles}","12","0","54","6"
"82","50","false","44","{breed attack-profiles}","9","7","52","7"
"82","50","false","45","{breed random-profiles}","12","-5","-10","1"
"82","50","false","46","{breed random-profiles}","14","-2","-11","1"
"82","50","false","47","{breed attack-profiles}","13","5","59","7"
"82","50","false","48","{breed random-profiles}","13","-2","-12","1"
"82","50","false","49","{breed random-profiles}","15","-1","-12","1"
"82","50","false","50","{breed attack-profiles}","14","3","62","7"
"83","50","false","0","{breed attack-profiles}","1","0","0","1"
"83","50","false","1","{breed attack-profiles}","1","0","0","1"
"83","50","false","2","{breed attack-profiles}","2","0","0","1"
"83","50","false","3","{breed random-profiles}","1","-1","-1","1"
"83","50","false","4","{breed attack-profiles}","3","3","3","1"
"83","50","false","5","{breed random-profiles}","1","-3","-3","1"
"83","50","false","6","{breed attack-profiles}","2","5","5","2"
"83","50","false","7","{breed attack-profiles}","3","0","5","2"
"83","50","false","8","{breed attack-profiles}","4","2","5","2"
"83","50","false","9","{breed attack-profiles}","4","0","5","2"
"83","50","false","10","{breed attack-profiles}","5","0","5","2"
"83","50","false","11","{breed attack-profiles}","6","0","5","2"
"83","50","false","12","{breed attack-profiles}","5","0","5","2"
"83","50","false","13","{breed attack-profiles}","6","0","5","2"
"83","50","false","14","{breed random-profiles}","2","1","-2","1"
"83","50","false","15","{breed random-profiles}","2","3","2","1"
"83","50","false","16","{breed attack-profiles}","7","3","8","2"
"83","50","false","17","{breed attack-profiles}","8","0","8","2"
"83","50","false","18","{breed attack-profiles}","9","0","8","2"
"83","50","false","19","{breed random-profiles}","3","-5","-3","1"
"83","50","false","20","{breed attack-profiles}","7","6","11","3"
"83","50","false","21","{breed random-profiles}","3","3","1","1"
"83","50","false","22","{breed random-profiles}","4","-3","-6","1"
"83","50","false","23","{breed random-profiles}","5","-1","-7","1"
"83","50","false","24","{breed random-profiles}","4","-1","0","1"
"83","50","false","25","{breed random-profiles}","6","1","-6","1"
"83","50","false","26","{breed attack-profiles}","8","11","22","4"
"83","50","false","27","{breed random-profiles}","5","-1","-1","1"
"83","50","false","28","{breed random-profiles}","7","3","-3","1"
"83","50","false","29","{breed random-profiles}","8","-3","-6","1"
"83","50","false","30","{breed attack-profiles}","10","24","32","3"
"83","50","false","31","{breed attack-profiles}","9","6","28","5"
"83","50","false","32","{breed random-profiles}","6","-5","-6","1"
"83","50","false","33","{breed attack-profiles}","10","3","31","6"
"83","50","false","34","{breed attack-profiles}","11","0","31","6"
"83","50","false","35","{breed random-profiles}","9","1","-5","1"
"83","50","false","36","{breed attack-profiles}","12","2","33","6"
"83","50","false","37","{breed attack-profiles}","13","0","33","6"
"83","50","false","38","{breed attack-profiles}","14","0","33","6"
"83","50","false","39","{breed random-profiles}","7","1","-5","1"
"83","50","false","40","{breed random-profiles}","8","3","-2","1"
"83","50","false","41","{breed random-profiles}","9","-1","-3","1"
"83","50","false","42","{breed attack-profiles}","15","4","37","7"
"83","50","false","43","{breed random-profiles}","10","-3","-6","1"
"83","50","false","44","{breed attack-profiles}","16","2","39","8"
"83","50","false","45","{breed random-profiles}","10","1","-4","1"
"83","50","false","46","{breed attack-profiles}","11","17","49","4"
"83","50","false","47","{breed attack-profiles}","12","0","49","4"
"83","50","false","48","{breed attack-profiles}","17","2","41","8"
"83","50","false","49","{breed attack-profiles}","13","0","49","4"
"83","50","false","50","{breed random-profiles}","11","-3","-7","1"
"84","50","false","0","{breed attack-profiles}","1","0","0","1"
"84","50","false","1","{breed random-profiles}","1","3","3","1"
"84","50","false","2","{breed attack-profiles}","1","1","1","1"
"84","50","false","3","{breed attack-profiles}","2","1","1","1"
"84","50","false","4","{breed random-profiles}","2","1","4","1"
